#,H,OPT_H,H/OPT_H
962,2000,2000,1
963,2000,2000,1
964,2000,2000,1
965,2000,2000,1
966,2000,2000,1
967,2000,2000,1
968,2000,2000,1
969,2512,2000,1.256
970,2161,2000,1.0805
971,2284,2000,1.142
972,2000,2000,1
973,2346,2000,1.173
974,2000,2000,1
975,2000,2000,1
976,2027,2000,1.0135
977,2000,2000,1
978,2133,2000,1.0665
979,2000,2000,1
980,2156,2000,1.078
981,2070,2000,1.035
982,2291,2000,1.1455
983,2000,2000,1
984,2258,2000,1.129
985,2000,2000,1
986,2007,2000,1.0035
987,2079,2000,1.0395
988,2000,2000,1
989,2000,2000,1
990,2000,2000,1
991,2002,2000,1.001
992,2015,2000,1.0075
993,2000,2000,1
994,2000,2000,1
995,2000,2000,1
996,2083,2000,1.0415
997,2521,2000,1.2605
998,2131,2000,1.0655
999,2000,2000,1
1000,2000,2000,1
1001,2000,2000,1
1002,2504,2000,1.252
1003,2048,2000,1.024
1004,2000,2000,1
1005,2266,2000,1.133
1006,2000,2000,1
1007,2192,2000,1.096
1008,2367,2000,1.1835
1009,2000,2000,1
1010,2000,2000,1
1011,2187,2000,1.0935
1012,2234,2000,1.117
1013,2000,2000,1
1014,2018,2000,1.009
1015,2738,2000,1.369
1016,2361,2000,1.1805
1017,2000,2000,1
1018,2000,2000,1
1019,2000,2000,1
1020,2228,2000,1.114
1021,2594,2000,1.297
1022,2031,2000,1.0155
1023,2000,2000,1
1024,2000,2000,1
1025,2000,2000,1
1026,2056,2000,1.028
1027,2000,2000,1
1028,2000,2000,1
1029,2140,2000,1.07
1030,2000,2000,1
1031,2000,2000,1
1032,2000,2000,1
1033,2000,2000,1
1034,2000,2000,1
1035,2000,2000,1
1036,2206,2000,1.103
1037,2000,2000,1
1038,2000,2000,1
1039,2000,2000,1
1040,2300,2000,1.15
1041,2000,2000,1
1042,2088,2000,1.044
1043,2000,2000,1
1044,2000,2000,1
1045,2063,2000,1.0315
1046,2150,2000,1.075
1047,2043,2000,1.0215
1048,2203,2000,1.1015
1049,2103,2000,1.0515
1050,2000,2000,1
1051,2000,2000,1
1052,2121,2000,1.0605
1053,2247,2000,1.1235
1054,2000,2000,1
1055,2127,2000,1.0635
1056,2000,2000,1
1057,2000,2000,1
1058,2000,2000,1
1059,2000,2000,1
1060,2000,2000,1
1061,2000,2000,1
1062,2000,2000,1
1063,2585,2000,1.2925
1064,2000,2000,1
1065,2000,2000,1
1066,2000,2000,1
1067,2000,2000,1
1068,2000,2000,1
1069,2284,2000,1.142
1070,2195,2000,1.0975
1071,2361,2000,1.1805
1072,2246,2000,1.123
1073,2148,2000,1.074
1074,2000,2000,1
1075,2000,2000,1
1076,2000,2000,1
1077,2000,2000,1
1078,3176,2000,1.588
1079,2613,2000,1.3065
1080,2381,2000,1.1905
1081,2330,2000,1.165
1082,2656,2000,1.328
1083,2307,2000,1.1535
1084,2000,2000,1
1085,2171,2000,1.0855
1086,2000,2000,1
1087,2357,2000,1.1785
1088,2000,2000,1
1089,2000,2000,1
1090,2066,2000,1.033
1091,2000,2000,1
1092,2000,2000,1
1093,2000,2000,1
1094,2000,2000,1
1095,2000,2000,1
1096,2074,2000,1.037
1097,2330,2000,1.165
1098,2000,2000,1
1099,2309,2000,1.1545
1100,2000,2000,1
1101,2129,2000,1.0645
1102,2668,2000,1.334
1103,2029,2000,1.0145
1104,2000,2000,1
1105,2000,2000,1
1106,2038,2000,1.019
1107,2486,2000,1.243
1108,2010,2000,1.005
1109,2000,2000,1
1110,2000,2000,1
1111,2000,2000,1
1112,2000,2000,1
1113,2933,2000,1.4665
1114,2329,2000,1.1645
1115,2136,2000,1.068
1116,2000,2000,1
1117,2225,2000,1.1125
1118,2117,2000,1.0585
1119,2000,2000,1
1120,2000,2000,1
1121,2159,2000,1.0795
1122,2034,2000,1.017
1123,2000,2000,1
1124,2028,2000,1.014
1125,2000,2000,1
1126,2000,2000,1
1127,2142,2000,1.071
1128,2000,2000,1
1129,2000,2000,1
1130,2000,2000,1
1131,2000,2000,1
1132,2000,2000,1
1133,2000,2000,1
1134,2133,2000,1.0665
1135,2415,2000,1.2075
1136,2000,2000,1
1137,2000,2000,1
1138,2006,2000,1.003
1139,2000,2000,1
1140,2000,2000,1
1141,2779,2000,1.3895
1142,2107,2000,1.0535
1143,2139,2000,1.0695
