#,H,OPT_H,H/OPT_H
453,207,200,1.035
454,213,200,1.065
455,209,200,1.045
456,228,200,1.14
457,213,200,1.065
458,210,200,1.05
459,209,200,1.045
460,213,200,1.065
461,219,200,1.095
462,213,200,1.065
463,211,200,1.055
464,206,200,1.03
465,218,200,1.09
466,206,200,1.03
467,220,200,1.1
468,208,200,1.04
469,209,200,1.045
470,218,200,1.09
471,220,200,1.1
472,206,200,1.03
473,218,200,1.09
474,218,200,1.09
475,208,200,1.04
476,212,200,1.06
477,225,200,1.125
478,206,200,1.03
479,237,200,1.185
480,210,200,1.05
481,208,200,1.04
482,224,200,1.12
483,215,200,1.075
484,211,200,1.055
485,207,200,1.035
486,231,200,1.155
487,212,200,1.06
488,226,200,1.13
489,219,200,1.095
490,211,200,1.055
491,225,200,1.125
492,231,200,1.155
493,212,200,1.06
494,211,200,1.055
495,215,200,1.075
496,207,200,1.035
497,208,200,1.04
498,208,200,1.04
499,205,200,1.025
500,210,200,1.05
501,214,200,1.07
502,247,200,1.235
503,225,200,1.125
504,206,200,1.03
505,235,200,1.175
506,208,200,1.04
507,220,200,1.1
508,215,200,1.075
509,211,200,1.055
510,231,200,1.155
511,212,200,1.06
512,221,200,1.105
513,208,200,1.04
514,213,200,1.065
515,230,200,1.15
516,231,200,1.155
517,211,200,1.055
518,214,200,1.07
519,215,200,1.075
520,213,200,1.065
521,215,200,1.075
522,219,200,1.095
523,210,200,1.05
524,207,200,1.035
525,213,200,1.065
526,218,200,1.09
527,214,200,1.07
528,202,200,1.01
529,220,200,1.1
530,217,200,1.085
531,213,200,1.065
532,212,200,1.06
533,215,200,1.075
534,221,200,1.105
535,207,200,1.035
536,236,200,1.18
537,253,200,1.265
538,217,200,1.085
539,223,200,1.115
540,211,200,1.055
541,208,200,1.04
542,225,200,1.125
543,211,200,1.055
544,211,200,1.055
545,214,200,1.07
546,206,200,1.03
547,215,200,1.075
548,209,200,1.045
549,214,200,1.07
550,218,200,1.09
551,218,200,1.09
552,205,200,1.025
553,211,200,1.055
554,208,200,1.04
555,232,200,1.16
556,217,200,1.085
557,211,200,1.055
558,209,200,1.045
559,209,200,1.045
560,216,200,1.08
561,206,200,1.03
562,219,200,1.095
563,218,200,1.09
564,217,200,1.085
565,209,200,1.045
566,209,200,1.045
567,206,200,1.03
568,215,200,1.075
569,219,200,1.095
570,212,200,1.06
571,218,200,1.09
572,270,200,1.35
573,205,200,1.025
574,210,200,1.05
575,216,200,1.08
576,215,200,1.075
577,214,200,1.07
578,275,200,1.375
579,213,200,1.065
580,212,200,1.06
581,220,200,1.1
582,221,200,1.105
583,232,200,1.16
584,218,200,1.09
585,221,200,1.105
586,224,200,1.12
587,211,200,1.055
588,223,200,1.115
589,205,200,1.025
590,226,200,1.13
591,214,200,1.07
592,250,200,1.25
593,223,200,1.115
594,217,200,1.085
595,245,200,1.225
596,210,200,1.05
597,214,200,1.07
598,214,200,1.07
599,206,200,1.03
600,214,200,1.07
601,215,200,1.075
602,215,200,1.075
603,213,200,1.065
604,212,200,1.06
605,224,200,1.12
606,205,200,1.025
607,216,200,1.08
608,207,200,1.035
609,209,200,1.045
610,218,200,1.09
611,205,200,1.025
612,210,200,1.05
613,220,200,1.1
614,229,200,1.145
615,211,200,1.055
616,216,200,1.08
617,219,200,1.095
618,210,200,1.05
619,210,200,1.05
620,235,200,1.175
621,208,200,1.04
622,210,200,1.05
623,220,200,1.1
624,220,200,1.1
625,218,200,1.09
626,211,200,1.055
627,267,200,1.335
628,213,200,1.065
629,216,200,1.08
630,210,200,1.05
631,210,200,1.05
632,205,200,1.025
633,211,200,1.055
634,212,200,1.06
635,222,200,1.11
636,213,200,1.065
637,214,200,1.07
638,214,200,1.07
639,229,200,1.145
640,213,200,1.065
641,208,200,1.04
642,213,200,1.065
643,231,200,1.155
644,205,200,1.025
645,208,200,1.04
646,211,200,1.055
647,206,200,1.03
648,214,200,1.07
649,214,200,1.07
650,211,200,1.055
651,214,200,1.07
652,215,200,1.075
653,213,200,1.065
654,215,200,1.075
655,219,200,1.095
656,212,200,1.06
657,206,200,1.03
658,210,200,1.05
659,216,200,1.08
660,206,200,1.03
661,213,200,1.065
662,251,200,1.255
663,206,200,1.03
664,237,200,1.185
665,231,200,1.155
666,203,200,1.015
667,210,200,1.05
668,207,200,1.035
669,223,200,1.115
670,215,200,1.075
671,217,200,1.085
672,218,200,1.09
673,221,200,1.105
674,212,200,1.06
675,230,200,1.15
676,211,200,1.055
677,224,200,1.12
678,221,200,1.105
679,213,200,1.065
680,219,200,1.095
681,223,200,1.115
682,213,200,1.065
683,211,200,1.055
684,209,200,1.045
685,215,200,1.075
686,214,200,1.07
687,204,200,1.02
688,222,200,1.11
689,248,200,1.24
690,220,200,1.1
691,210,200,1.05
692,210,200,1.05
693,218,200,1.09
694,230,200,1.15
695,212,200,1.06
696,212,200,1.06
697,229,200,1.145
698,215,200,1.075
699,212,200,1.06
700,212,200,1.06
701,215,200,1.075
702,211,200,1.055
703,216,200,1.08
704,214,200,1.07
705,227,200,1.135
706,206,200,1.03
707,212,200,1.06
708,208,200,1.04
709,212,200,1.06
710,216,200,1.08
711,244,200,1.22
712,209,200,1.045
713,225,200,1.125
714,216,200,1.08
715,208,200,1.04
716,213,200,1.065
717,207,200,1.035
718,211,200,1.055
719,211,200,1.055
720,217,200,1.085
721,209,200,1.045
722,211,200,1.055
723,207,200,1.035
724,223,200,1.115
725,231,200,1.155
726,212,200,1.06
727,218,200,1.09
728,216,200,1.08
729,220,200,1.1
730,213,200,1.065
731,209,200,1.045
732,210,200,1.05
733,211,200,1.055
734,211,200,1.055
735,243,200,1.215
736,221,200,1.105
737,209,200,1.045
738,209,200,1.045
739,220,200,1.1
740,204,200,1.02
741,223,200,1.115
742,212,200,1.06
743,213,200,1.065
744,210,200,1.05
745,216,200,1.08
746,221,200,1.105
747,214,200,1.07
748,209,200,1.045
749,204,200,1.02
750,226,200,1.13
751,209,200,1.045
752,211,200,1.055
753,211,200,1.055
754,232,200,1.16
755,222,200,1.11
756,217,200,1.085
757,218,200,1.09
758,208,200,1.04
759,206,200,1.03
760,214,200,1.07
761,212,200,1.06
762,206,200,1.03
763,203,200,1.015
764,210,200,1.05
765,212,200,1.06
766,212,200,1.06
767,209,200,1.045
768,210,200,1.05
769,211,200,1.055
770,214,200,1.07
771,223,200,1.115
772,213,200,1.065
773,226,200,1.13
774,235,200,1.175
775,209,200,1.045
776,209,200,1.045
777,207,200,1.035
778,223,200,1.115
779,221,200,1.105
780,227,200,1.135
781,227,200,1.135
782,215,200,1.075
